census region,air conditioning type,housing types,technology,vintage,value
69,64,29,73,2005,0.0
69,64,29,73,2006,107545.128434
69,64,29,73,2007,0.0
69,64,29,73,2008,0.0
69,64,29,73,2009,0.0
69,64,29,73,2010,0.0
69,64,29,73,2011,108875.856662
69,64,29,73,2012,0.0
69,64,29,73,2013,0.0
69,64,29,73,2014,0.0
69,64,29,73,2015,0.0
69,64,29,73,2016,109747.501072
69,64,30,42,2000,0.0
69,64,30,42,2001,0.0
69,64,30,42,2002,0.0
69,64,30,42,2003,0.0
69,64,30,42,2004,27712.4972339
69,64,30,42,2005,0.0
69,64,30,42,2006,0.0
69,64,30,42,2007,0.0
69,64,30,42,2008,0.0
69,64,30,42,2009,35767.0196975
69,64,30,42,2010,0.0
69,64,30,42,2011,0.0
69,64,30,42,2012,0.0
69,64,30,42,2013,0.0
69,64,30,42,2014,35082.9460174
69,64,30,42,2015,0.0
69,64,30,42,2016,0.0
69,64,30,44,2000,0.0
69,64,30,44,2001,0.0
69,64,30,44,2002,34710.8988789
69,64,30,44,2003,0.0
69,64,30,44,2004,0.0
69,64,30,44,2005,0.0
69,64,30,44,2006,0.0
69,64,30,44,2007,34518.2690321
69,64,30,44,2008,0.0
69,64,30,44,2009,0.0
69,64,30,44,2010,0.0
69,64,30,44,2011,0.0
69,64,30,44,2012,34742.5611295
69,64,30,44,2013,0.0
69,64,30,44,2014,0.0
69,64,30,44,2015,0.0
69,64,30,44,2016,0.0
69,64,30,45,2000,35074.4104486
69,64,30,45,2001,0.0
69,64,30,45,2002,0.0
69,64,30,45,2003,0.0
69,64,30,45,2004,0.0
69,64,30,45,2005,35019.0086858
69,64,30,45,2006,0.0
69,64,30,45,2007,0.0
69,64,30,45,2008,0.0
69,64,30,45,2009,0.0
69,64,30,45,2010,34998.5178955
69,64,30,45,2011,0.0
69,64,30,45,2012,0.0
69,64,30,45,2013,0.0
69,64,30,45,2014,0.0
69,64,30,45,2015,34749.5452268
69,64,30,45,2016,0.0
69,64,30,72,2000,0.0
69,64,30,72,2001,0.0
69,64,30,72,2002,0.0
69,64,30,72,2003,34569.5208485
69,64,30,72,2004,0.0
69,64,30,72,2005,0.0
69,64,30,72,2006,0.0
69,64,30,72,2007,0.0
69,64,30,72,2008,34242.2181085
69,64,30,72,2009,0.0
69,64,30,72,2010,0.0
69,64,30,72,2011,0.0
69,64,30,72,2012,0.0
69,64,30,72,2013,34286.4557832
69,64,30,72,2014,0.0
69,64,30,72,2015,0.0
69,64,30,72,2016,0.0
69,64,30,73,2000,0.0
69,64,30,73,2001,34405.2849955
69,64,30,73,2002,0.0
69,64,30,73,2003,0.0
69,64,30,73,2004,0.0
69,64,30,73,2005,0.0
69,64,30,73,2006,34560.11082
69,64,30,73,2007,0.0
69,64,30,73,2008,0.0
69,64,30,73,2009,0.0
69,64,30,73,2010,0.0
69,64,30,73,2011,34987.7463223
69,64,30,73,2012,0.0
69,64,30,73,2013,0.0
69,64,30,73,2014,0.0
69,64,30,73,2015,0.0
69,64,30,73,2016,35267.8531746
