census region,air conditioning type,housing types,technology,vintage,value
68,64,28,73,2000,0.0
68,64,28,73,2001,440580.253253
68,64,28,73,2002,0.0
68,64,28,73,2003,0.0
68,64,28,73,2004,0.0
68,64,28,73,2005,0.0
68,64,28,73,2006,441657.588155
68,64,28,73,2007,0.0
68,64,28,73,2008,0.0
68,64,28,73,2009,0.0
68,64,28,73,2010,0.0
68,64,28,73,2011,443923.583113
68,64,28,73,2012,0.0
68,64,28,73,2013,0.0
68,64,28,73,2014,0.0
68,64,28,73,2015,0.0
68,64,28,73,2016,448366.967341
68,64,29,42,2000,0.0
68,64,29,42,2001,0.0
68,64,29,42,2002,0.0
68,64,29,42,2003,0.0
68,64,29,42,2004,74382.5850212
68,64,29,42,2005,0.0
68,64,29,42,2006,0.0
68,64,29,42,2007,0.0
68,64,29,42,2008,0.0
68,64,29,42,2009,74382.5850212
68,64,29,42,2010,0.0
68,64,29,42,2011,0.0
68,64,29,42,2012,0.0
68,64,29,42,2013,0.0
68,64,29,42,2014,74382.5850212
68,64,29,42,2015,0.0
68,64,29,42,2016,0.0
68,64,29,44,2000,0.0
68,64,29,44,2001,0.0
68,64,29,44,2002,74382.5850217
68,64,29,44,2003,0.0
68,64,29,44,2004,0.0
68,64,29,44,2005,0.0
68,64,29,44,2006,0.0
68,64,29,44,2007,74382.5850582
68,64,29,44,2008,0.0
68,64,29,44,2009,0.0
68,64,29,44,2010,0.0
68,64,29,44,2011,0.0
68,64,29,44,2012,74382.5858683
68,64,29,44,2013,0.0
68,64,29,44,2014,0.0
68,64,29,44,2015,0.0
68,64,29,44,2016,0.0
68,64,29,45,2000,74382.5946247
68,64,29,45,2001,0.0
68,64,29,45,2002,0.0
68,64,29,45,2003,0.0
68,64,29,45,2004,0.0
68,64,29,45,2005,74382.6548574
68,64,29,45,2006,0.0
68,64,29,45,2007,0.0
68,64,29,45,2008,0.0
68,64,29,45,2009,0.0
68,64,29,45,2010,74382.9588461
68,64,29,45,2011,0.0
68,64,29,45,2012,0.0
68,64,29,45,2013,0.0
68,64,29,45,2014,0.0
68,64,29,45,2015,74384.1841764
68,64,29,45,2016,0.0
68,64,29,72,2000,0.0
68,64,29,72,2001,0.0
68,64,29,72,2002,0.0
68,64,29,72,2003,74388.3494821
68,64,29,72,2004,0.0
68,64,29,72,2005,0.0
68,64,29,72,2006,0.0
68,64,29,72,2007,0.0
68,64,29,72,2008,74400.7373958
68,64,29,72,2009,0.0
68,64,29,72,2010,0.0
68,64,29,72,2011,0.0
68,64,29,72,2012,0.0
68,64,29,72,2013,74433.8091158
68,64,29,72,2014,0.0
68,64,29,72,2015,0.0
68,64,29,72,2016,0.0
68,64,29,73,2000,0.0
68,64,29,73,2001,74514.5100035
68,64,29,73,2002,0.0
68,64,29,73,2003,0.0
68,64,29,73,2004,0.0
68,64,29,73,2005,0.0
68,64,29,73,2006,74696.7176301
68,64,29,73,2007,0.0
68,64,29,73,2008,0.0
68,64,29,73,2009,0.0
68,64,29,73,2010,0.0
68,64,29,73,2011,75079.9610977
68,64,29,73,2012,0.0
68,64,29,73,2013,0.0
68,64,29,73,2014,0.0
68,64,29,73,2015,0.0
68,64,29,73,2016,75831.4623192
68,64,30,42,2000,0.0
68,64,30,42,2001,0.0
68,64,30,42,2002,0.0
68,64,30,42,2003,0.0
68,64,30,42,2004,126857.342615
68,64,30,42,2005,0.0
68,64,30,42,2006,0.0
68,64,30,42,2007,0.0
68,64,30,42,2008,0.0
68,64,30,42,2009,126857.342615
68,64,30,42,2010,0.0
68,64,30,42,2011,0.0
68,64,30,42,2012,0.0
68,64,30,42,2013,0.0
68,64,30,42,2014,126857.342615
68,64,30,42,2015,0.0
68,64,30,42,2016,0.0
68,64,30,44,2000,0.0
68,64,30,44,2001,0.0
68,64,30,44,2002,126857.342616
68,64,30,44,2003,0.0
68,64,30,44,2004,0.0
68,64,30,44,2005,0.0
68,64,30,44,2006,0.0
68,64,30,44,2007,126857.342678
68,64,30,44,2008,0.0
68,64,30,44,2009,0.0
68,64,30,44,2010,0.0
68,64,30,44,2011,0.0
68,64,30,44,2012,126857.34406
68,64,30,44,2013,0.0
68,64,30,44,2014,0.0
68,64,30,44,2015,0.0
68,64,30,44,2016,0.0
68,64,30,45,2000,126857.358993
68,64,30,45,2001,0.0
68,64,30,45,2002,0.0
68,64,30,45,2003,0.0
68,64,30,45,2004,0.0
68,64,30,45,2005,126857.461719
68,64,30,45,2006,0.0
68,64,30,45,2007,0.0
68,64,30,45,2008,0.0
68,64,30,45,2009,0.0
68,64,30,45,2010,126857.980163
68,64,30,45,2011,0.0
68,64,30,45,2012,0.0
68,64,30,45,2013,0.0
68,64,30,45,2014,0.0
68,64,30,45,2015,126860.069928
68,64,30,45,2016,0.0
68,64,30,72,2000,0.0
68,64,30,72,2001,0.0
68,64,30,72,2002,0.0
68,64,30,72,2003,126867.173736
68,64,30,72,2004,0.0
68,64,30,72,2005,0.0
68,64,30,72,2006,0.0
68,64,30,72,2007,0.0
68,64,30,72,2008,126888.300964
68,64,30,72,2009,0.0
68,64,30,72,2010,0.0
68,64,30,72,2011,0.0
68,64,30,72,2012,0.0
68,64,30,72,2013,126944.703823
68,64,30,72,2014,0.0
68,64,30,72,2015,0.0
68,64,30,72,2016,0.0
68,64,30,73,2000,0.0
68,64,30,73,2001,127082.336848
68,64,30,73,2002,0.0
68,64,30,73,2003,0.0
68,64,30,73,2004,0.0
68,64,30,73,2005,0.0
68,64,30,73,2006,127393.086674
68,64,30,73,2007,0.0
68,64,30,73,2008,0.0
68,64,30,73,2009,0.0
68,64,30,73,2010,0.0
68,64,30,73,2011,128046.697299
68,64,30,73,2012,0.0
68,64,30,73,2013,0.0
68,64,30,73,2014,0.0
68,64,30,73,2015,0.0
68,64,30,73,2016,129328.360848
69,63,28,42,2000,476743.18838
69,63,28,42,2001,50549.3916743
69,63,28,42,2002,2966.69088111
69,63,28,42,2003,10327.8868538
69,63,28,42,2004,0.0
69,63,28,42,2005,476743.185781
69,63,28,42,2006,50549.3913988
69,63,28,42,2007,2966.69001997
69,63,28,42,2008,10327.887642
69,63,28,42,2009,0.0
69,63,28,42,2010,476743.577769
69,63,28,42,2011,50549.4329615
69,63,28,42,2012,2966.8327738
69,63,28,42,2013,10327.9132303
69,63,28,42,2014,0.0
69,63,28,42,2015,476753.233613
69,63,28,42,2016,50550.456777
69,63,28,44,2000,2967.8956473
69,63,28,44,2001,10328.1430456
69,63,28,44,2002,0.0
69,63,28,44,2003,476806.799445
69,63,28,44,2004,50556.1363971
69,63,28,44,2005,2970.80499497
69,63,28,44,2006,10329.2004004
69,63,28,44,2007,0.0
69,63,28,44,2008,476976.410398
69,63,28,44,2009,50574.1203573
69,63,28,44,2010,2976.43923846
69,63,28,44,2011,10332.4559665
69,63,28,44,2012,0.0
69,63,28,44,2013,477378.866737
69,63,28,44,2014,50616.7930657
69,63,28,44,2015,2985.60943436
69,63,28,44,2016,10340.2946171
69,63,28,45,2000,0.0
69,63,28,45,2001,478179.74416
69,63,28,45,2002,50701.7106221
69,63,28,45,2003,2999.04698002
69,63,28,45,2004,10356.3404948
69,63,28,45,2005,0.0
69,63,28,45,2006,479593.195962
69,63,28,45,2007,50851.5798399
69,63,28,45,2008,3017.35895748
69,63,28,45,2009,10385.6115072
69,63,28,45,2010,0.0
69,63,28,45,2011,481873.718149
69,63,28,45,2012,51093.3850971
69,63,28,45,2013,3040.94348042
69,63,28,45,2014,10434.5329248
69,63,28,45,2015,0.0
69,63,28,45,2016,485295.032203
69,63,28,72,2000,51456.149261
69,63,28,72,2001,3069.92648056
69,63,28,72,2002,10510.6955282
69,63,28,72,2003,0.0
69,63,28,72,2004,490112.179143
69,63,28,72,2005,51966.9144976
69,63,28,72,2006,3104.10779488
69,63,28,72,2007,10622.2201344
69,63,28,72,2008,0.0
69,63,28,72,2009,496505.605295
69,63,28,72,2010,52644.8136487
69,63,28,72,2011,3142.94560746
69,63,28,72,2012,10776.5984416
69,63,28,72,2013,0.0
69,63,28,72,2014,504512.468367
69,63,28,72,2015,53493.7865703
69,63,28,72,2016,3185.57358217
69,63,28,73,2000,10978.9649365
69,63,28,73,2001,0.0
69,63,28,73,2002,513960.234298
69,63,28,73,2003,54495.5393633
69,63,28,73,2004,3230.88608511
69,63,28,73,2005,11229.9526535
69,63,28,73,2006,0.0
69,63,28,73,2007,524428.519188
69,63,28,73,2008,55605.4984481
69,63,28,73,2009,3277.64713332
69,63,28,73,2010,11523.6080935
69,63,28,73,2011,0.0
69,63,28,73,2012,535269.479129
69,63,28,73,2013,56754.972512
69,63,28,73,2014,3324.61840587
69,63,28,73,2015,11846.1925023
69,63,28,73,2016,0.0
69,63,29,42,2000,120276.361707
69,63,29,42,2001,7205.00086808
69,63,29,42,2002,0.0
69,63,29,42,2003,3543.18815021
69,63,29,42,2004,0.0
69,63,29,42,2005,120276.36078
69,63,29,42,2006,7205.00081253
69,63,29,42,2007,0.0
69,63,29,42,2008,3543.18841831
69,63,29,42,2009,0.0
69,63,29,42,2010,120276.453622
69,63,29,42,2011,7205.0063741
69,63,29,42,2012,0.0
69,63,29,42,2013,3543.19712951
69,63,29,42,2014,0.0
69,63,29,42,2015,120278.856156
69,63,29,42,2016,7205.15029479
69,63,29,44,2000,0.0
69,63,29,44,2001,3543.27553366
69,63,29,44,2002,0.0
69,63,29,44,2003,120292.26303
69,63,29,44,2004,7205.95341638
69,63,29,44,2005,0.0
69,63,29,44,2006,3543.63670827
69,63,29,44,2007,0.0
69,63,29,44,2008,120334.796749
69,63,29,44,2009,7208.50134413
69,63,29,44,2010,0.0
69,63,29,44,2011,3544.74947271
69,63,29,44,2012,0.0
69,63,29,44,2013,120435.814566
69,63,29,44,2014,7214.55268664
69,63,29,44,2015,0.0
69,63,29,44,2016,3547.42975566
69,63,29,45,2000,0.0
69,63,29,45,2001,120636.945155
69,63,29,45,2002,7226.60115611
69,63,29,45,2003,0.0
69,63,29,45,2004,3552.91767065
69,63,29,45,2005,0.0
69,63,29,45,2006,120992.043691
69,63,29,45,2007,7247.87287751
69,63,29,45,2008,0.0
69,63,29,45,2009,3562.9304604
69,63,29,45,2010,0.0
69,63,29,45,2011,121565.127332
69,63,29,45,2012,7282.2027165
69,63,29,45,2013,0.0
69,63,29,45,2014,3579.66724972
69,63,29,45,2015,0.0
69,63,29,45,2016,122425.071354
69,63,29,72,2000,7333.71655794
69,63,29,72,2001,0.0
69,63,29,72,2002,3605.72639613
69,63,29,72,2003,0.0
69,63,29,72,2004,123636.081449
69,63,29,72,2005,7406.26056125
69,63,29,72,2006,0.0
69,63,29,72,2007,3643.8881349
69,63,29,72,2008,0.0
69,63,29,72,2009,125243.631683
69,63,29,72,2010,7502.55879203
69,63,29,72,2011,0.0
69,63,29,72,2012,3696.71796046
69,63,29,72,2013,0.0
69,63,29,72,2014,127257.178194
69,63,29,72,2015,7623.1777079
69,63,29,72,2016,0.0
69,63,29,73,2000,3765.97517603
69,63,29,73,2001,0.0
69,63,29,73,2002,129633.434659
69,63,29,73,2003,7765.52429747
69,63,29,73,2004,0.0
69,63,29,73,2005,3851.87878888
69,63,29,73,2006,0.0
69,63,29,73,2007,132266.737739
69,63,29,73,2008,7923.26893414
69,63,29,73,2009,0.0
69,63,29,73,2010,3952.39332099
69,63,29,73,2011,0.0
69,63,29,73,2012,134994.132879
69,63,29,73,2013,8086.65003476
69,63,29,73,2014,0.0
69,63,29,73,2015,4062.81763293
69,63,29,73,2016,0.0
69,63,30,42,2000,24559.5150899
69,63,30,42,2001,10272.1577248
69,63,30,42,2002,0.0
69,63,30,42,2003,0.0
69,63,30,42,2004,0.0
69,63,30,42,2005,24559.5150899
69,63,30,42,2006,10272.1577248
69,63,30,42,2007,0.0
69,63,30,42,2008,0.0
69,63,30,42,2009,0.0
69,63,30,42,2010,24559.5382632
69,63,30,42,2011,10272.1674172
69,63,30,42,2012,0.0
69,63,30,42,2013,0.0
69,63,30,42,2014,0.0
69,63,30,42,2015,24560.052189
69,63,30,42,2016,10272.3823696
69,63,30,44,2000,0.0
69,63,30,44,2001,0.0
69,63,30,44,2002,0.0
69,63,30,44,2003,24562.8643855
69,63,30,44,2004,10273.5585869
69,63,30,44,2005,0.0
69,63,30,44,2006,0.0
69,63,30,44,2007,0.0
69,63,30,44,2008,24571.7284526
69,63,30,44,2009,10277.2660337
69,63,30,44,2010,0.0
69,63,30,44,2011,0.0
69,63,30,44,2012,0.0
69,63,30,44,2013,24592.7154379
69,63,30,44,2014,10286.0439604
69,63,30,44,2015,0.0
69,63,30,44,2016,0.0
69,63,30,45,2000,0.0
69,63,30,45,2001,24634.4255879
69,63,30,45,2002,10303.4894693
69,63,30,45,2003,0.0
69,63,30,45,2004,0.0
69,63,30,45,2005,0.0
69,63,30,45,2006,24707.975431
69,63,30,45,2007,10334.252112
69,63,30,45,2008,0.0
69,63,30,45,2009,0.0
69,63,30,45,2010,0.0
69,63,30,45,2011,24826.5667258
69,63,30,45,2012,10383.8535997
69,63,30,45,2013,0.0
69,63,30,45,2014,0.0
69,63,30,45,2015,0.0
69,63,30,45,2016,25004.3863656
69,63,30,72,2000,10458.2276816
69,63,30,72,2001,0.0
69,63,30,72,2002,0.0
69,63,30,72,2003,0.0
69,63,30,72,2004,25254.6355364
69,63,30,72,2005,10562.8958293
69,63,30,72,2006,0.0
69,63,30,72,2007,0.0
69,63,30,72,2008,0.0
69,63,30,72,2009,25586.6267985
69,63,30,72,2010,10701.7530745
69,63,30,72,2011,0.0
69,63,30,72,2012,0.0
69,63,30,72,2013,0.0
69,63,30,72,2014,26002.2230766
69,63,30,72,2015,10875.578596
69,63,30,72,2016,0.0
69,63,30,73,2000,0.0
69,63,30,73,2001,0.0
69,63,30,73,2002,26492.4030605
69,63,30,73,2003,11080.5991792
69,63,30,73,2004,0.0
69,63,30,73,2005,0.0
69,63,30,73,2006,0.0
69,63,30,73,2007,27035.3000984
69,63,30,73,2008,11307.668972
69,63,30,73,2009,0.0
69,63,30,73,2010,0.0
69,63,30,73,2011,0.0
69,63,30,73,2012,27597.2831101
69,63,30,73,2013,11542.7215825
69,63,30,73,2014,0.0
69,63,30,73,2015,0.0
69,63,30,73,2016,0.0
69,64,28,42,2000,0.0
69,64,28,42,2001,0.0
69,64,28,42,2002,0.0
69,64,28,42,2003,0.0
69,64,28,42,2004,182612.97145
69,64,28,42,2005,0.0
69,64,28,42,2006,0.0
69,64,28,42,2007,0.0
69,64,28,42,2008,0.0
69,64,28,42,2009,182612.97145
69,64,28,42,2010,0.0
69,64,28,42,2011,0.0
69,64,28,42,2012,0.0
69,64,28,42,2013,0.0
69,64,28,42,2014,182612.97145
69,64,28,42,2015,0.0
69,64,28,42,2016,0.0
69,64,28,44,2000,0.0
69,64,28,44,2001,0.0
69,64,28,44,2002,182612.971452
69,64,28,44,2003,0.0
69,64,28,44,2004,0.0
69,64,28,44,2005,0.0
69,64,28,44,2006,0.0
69,64,28,44,2007,182612.97156
69,64,28,44,2008,0.0
69,64,28,44,2009,0.0
69,64,28,44,2010,0.0
69,64,28,44,2011,0.0
69,64,28,44,2012,182612.973945
69,64,28,44,2013,0.0
69,64,28,44,2014,0.0
69,64,28,44,2015,0.0
69,64,28,44,2016,0.0
69,64,28,45,2000,182612.999617
69,64,28,45,2001,0.0
69,64,28,45,2002,0.0
69,64,28,45,2003,0.0
69,64,28,45,2004,0.0
69,64,28,45,2005,182613.175259
69,64,28,45,2006,0.0
69,64,28,45,2007,0.0
69,64,28,45,2008,0.0
69,64,28,45,2009,0.0
69,64,28,45,2010,182614.056527
69,64,28,45,2011,0.0
69,64,28,45,2012,0.0
69,64,28,45,2013,0.0
69,64,28,45,2014,0.0
69,64,28,45,2015,182617.587038
69,64,28,45,2016,0.0
69,64,28,72,2000,0.0
69,64,28,72,2001,0.0
69,64,28,72,2002,0.0
69,64,28,72,2003,182629.513035
69,64,28,72,2004,0.0
69,64,28,72,2005,0.0
69,64,28,72,2006,0.0
69,64,28,72,2007,0.0
69,64,28,72,2008,182664.756132
69,64,28,72,2009,0.0
69,64,28,72,2010,0.0
69,64,28,72,2011,0.0
69,64,28,72,2012,0.0
69,64,28,72,2013,182758.242739
69,64,28,72,2014,0.0
69,64,28,72,2015,0.0
69,64,28,72,2016,0.0
69,64,28,73,2000,0.0
69,64,28,73,2001,182984.907242
69,64,28,73,2002,0.0
69,64,28,73,2003,0.0
69,64,28,73,2004,0.0
69,64,28,73,2005,0.0
69,64,28,73,2006,183493.367625
69,64,28,73,2007,0.0
69,64,28,73,2008,0.0
69,64,28,73,2009,0.0
69,64,28,73,2010,0.0
69,64,28,73,2011,184555.659605
69,64,28,73,2012,0.0
69,64,28,73,2013,0.0
69,64,28,73,2014,0.0
69,64,28,73,2015,0.0
69,64,28,73,2016,186623.348274
69,64,29,42,2000,0.0
69,64,29,42,2001,0.0
69,64,29,42,2002,0.0
69,64,29,42,2003,0.0
69,64,29,42,2004,86236.5311782
69,64,29,42,2005,0.0
69,64,29,42,2006,0.0
69,64,29,42,2007,0.0
69,64,29,42,2008,0.0
69,64,29,42,2009,86236.5311782
69,64,29,42,2010,0.0
69,64,29,42,2011,0.0
69,64,29,42,2012,0.0
69,64,29,42,2013,0.0
69,64,29,42,2014,86236.5311782
69,64,29,42,2015,0.0
69,64,29,42,2016,0.0
69,64,29,44,2000,0.0
69,64,29,44,2001,0.0
69,64,29,44,2002,86236.5311788
69,64,29,44,2003,0.0
69,64,29,44,2004,0.0
69,64,29,44,2005,0.0
69,64,29,44,2006,0.0
69,64,29,44,2007,86236.5312298
69,64,29,44,2008,0.0
69,64,29,44,2009,0.0
69,64,29,44,2010,0.0
69,64,29,44,2011,0.0
69,64,29,44,2012,86236.5323564
69,64,29,44,2013,0.0
69,64,29,44,2014,0.0
69,64,29,44,2015,0.0
69,64,29,44,2016,0.0
69,64,29,45,2000,86236.5444797
69,64,29,45,2001,0.0
69,64,29,45,2002,0.0
69,64,29,45,2003,0.0
69,64,29,45,2004,0.0
69,64,29,45,2005,86236.6274243
69,64,29,45,2006,0.0
69,64,29,45,2007,0.0
69,64,29,45,2008,0.0
69,64,29,45,2009,0.0
69,64,29,45,2010,86237.0435912
69,64,29,45,2011,0.0
69,64,29,45,2012,0.0
69,64,29,45,2013,0.0
69,64,29,45,2014,0.0
69,64,29,45,2015,86238.7108278
69,64,29,45,2016,0.0
69,64,29,72,2000,0.0
69,64,29,72,2001,0.0
69,64,29,72,2002,0.0
69,64,29,72,2003,86244.3427203
69,64,29,72,2004,0.0
69,64,29,72,2005,0.0
69,64,29,72,2006,0.0
69,64,29,72,2007,0.0
69,64,29,72,2008,86260.9858007
69,64,29,72,2009,0.0
69,64,29,72,2010,0.0
69,64,29,72,2011,0.0
69,64,29,72,2012,0.0
69,64,29,72,2013,86305.1335997
69,64,29,72,2014,0.0
69,64,29,72,2015,0.0
69,64,29,72,2016,0.0
69,64,29,73,2000,0.0
69,64,29,73,2001,86412.1728769
69,64,29,73,2002,0.0
69,64,29,73,2003,0.0
69,64,29,73,2004,0.0
69,64,29,73,2005,0.0
69,64,29,73,2006,86652.2864863
69,64,29,73,2007,0.0
69,64,29,73,2008,0.0
69,64,29,73,2009,0.0
69,64,29,73,2010,0.0
69,64,29,73,2011,87153.9396532
69,64,29,73,2012,0.0
69,64,29,73,2013,0.0
69,64,29,73,2014,0.0
69,64,29,73,2015,0.0
69,64,29,73,2016,88130.3779476
69,64,30,42,2000,0.0
69,64,30,42,2001,0.0
69,64,30,42,2002,0.0
69,64,30,42,2003,0.0
69,64,30,42,2004,27712.4972339
69,64,30,42,2005,0.0
69,64,30,42,2006,0.0
69,64,30,42,2007,0.0
69,64,30,42,2008,0.0
69,64,30,42,2009,27712.4972339
69,64,30,42,2010,0.0
69,64,30,42,2011,0.0
69,64,30,42,2012,0.0
69,64,30,42,2013,0.0
69,64,30,42,2014,27712.4972339
69,64,30,42,2015,0.0
69,64,30,42,2016,0.0
69,64,30,44,2000,0.0
69,64,30,44,2001,0.0
69,64,30,44,2002,27712.4972341
69,64,30,44,2003,0.0
69,64,30,44,2004,0.0
69,64,30,44,2005,0.0
69,64,30,44,2006,0.0
69,64,30,44,2007,27712.4972505
69,64,30,44,2008,0.0
69,64,30,44,2009,0.0
69,64,30,44,2010,0.0
69,64,30,44,2011,0.0
69,64,30,44,2012,27712.4976125
69,64,30,44,2013,0.0
69,64,30,44,2014,0.0
69,64,30,44,2015,0.0
69,64,30,44,2016,0.0
69,64,30,45,2000,27712.5015084
69,64,30,45,2001,0.0
69,64,30,45,2002,0.0
69,64,30,45,2003,0.0
69,64,30,45,2004,0.0
69,64,30,45,2005,27712.528163
69,64,30,45,2006,0.0
69,64,30,45,2007,0.0
69,64,30,45,2008,0.0
69,64,30,45,2009,0.0
69,64,30,45,2010,27712.6619001
69,64,30,45,2011,0.0
69,64,30,45,2012,0.0
69,64,30,45,2013,0.0
69,64,30,45,2014,0.0
69,64,30,45,2015,27713.1976741
69,64,30,45,2016,0.0
69,64,30,72,2000,0.0
69,64,30,72,2001,0.0
69,64,30,72,2002,0.0
69,64,30,72,2003,27715.0075081
69,64,30,72,2004,0.0
69,64,30,72,2005,0.0
69,64,30,72,2006,0.0
69,64,30,72,2007,0.0
69,64,30,72,2008,27720.3558368
69,64,30,72,2009,0.0
69,64,30,72,2010,0.0
69,64,30,72,2011,0.0
69,64,30,72,2012,0.0
69,64,30,72,2013,27734.5429306
69,64,30,72,2014,0.0
69,64,30,72,2015,0.0
69,64,30,72,2016,0.0
69,64,30,73,2000,0.0
69,64,30,73,2001,27768.9404839
69,64,30,73,2002,0.0
69,64,30,73,2003,0.0
69,64,30,73,2004,0.0
69,64,30,73,2005,0.0
69,64,30,73,2006,27846.1020724
69,64,30,73,2007,0.0
69,64,30,73,2008,0.0
69,64,30,73,2009,0.0
69,64,30,73,2010,0.0
69,64,30,73,2011,28007.3105743
69,64,30,73,2012,0.0
69,64,30,73,2013,0.0
69,64,30,73,2014,0.0
69,64,30,73,2015,0.0
69,64,30,73,2016,28321.0934128
