census region,air conditioning type,technology,housing types,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,63,42,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,47785.2083028,47785.0103781,47780.6040826,47756.2015256,47678.212554,47491.1152392,47114.9476396,46445.2706948,45357.173931,43715.3844806,41392.4562181
66,63,42,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71107.0346606,71106.7401377,71100.1833261,71063.8709707,70947.8190647,70669.4079052,70109.6496977,69113.1333402,67493.9851342,65050.9115659
66,63,42,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75268.1285866,75267.8168287,75260.8763207,75222.4390121,75099.595895,74804.8924658,74212.3779145,73157.5466774,71443.6479619
66,63,42,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92210.6198034,92210.2378702,92201.7350875,92154.6457269,92004.1512191,91643.1114753,90917.2247681,89624.9561281
66,63,42,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78261.7343989,78261.4102415,78254.1936918,78214.2276332,78086.4987315,77780.0741938,77163.9938247
66,63,42,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52770.930658,52770.7120827,52765.8460514,52738.8974268,52652.7713899,52446.1530706
66,63,42,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41931.453899,41931.2802203,41927.4137021,41906.0004923,41837.5652781
66,63,42,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33468.0282227,33467.8895993,33464.8034974,33447.7123201
66,63,42,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29758.0261011,29757.9028444,29755.1588434
66,63,42,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42705.4064097,42705.2295254
66,63,42,30,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42170.1150985
66,63,44,28,1999,24.9913053459,23.140105212,21.2890757788,19.4389917051,17.5919289387,15.7521143567,13.9268725772,12.1275742062,10.370428905,8.67688683048,7.07333542622,5.58974888448,4.25702996204,3.10304585923,2.14782450669,1.39895383007,0.848661100164
66,63,44,28,2000,1.85120780428,1.85120013664,1.85102943594,1.85008407637,1.84706276919,1.83981458462,1.82524178227,1.79929837362,1.75714530382,1.69354207697,1.60355140661,1.48358654393,1.3327189244,1.15398410451,0.955221353951,0.748870677716,0.550292730718
66,63,44,28,2001,0.0,31621.975554,31621.8445768,31618.9287003,31602.78025,31551.1708621,31427.3587678,31178.4289617,30735.2686464,30015.218018,28928.7599338,27391.5566163,25342.3399122,22765.2482613,19712.1344552,16316.9073906,12792.0648395
66,63,44,28,2002,0.0,0.0,29135.5015489,29135.3808707,29132.694273,29117.8155948,29070.2643152,28956.1877149,28726.8315591,28318.5174729,27655.0852923,26654.0567151,25237.725545,23349.6412173,20975.1893852,18162.1455931,15033.8893199
66,63,44,28,2003,0.0,0.0,0.0,25353.8092721,25353.7042575,25351.3663714,25338.4188967,25297.0396168,25197.769784,24998.1833029,24642.8670422,24065.5461766,23194.4478165,21961.9517741,20318.9345823,18252.6787887,15804.7588289
66,63,44,28,2004,0.0,0.0,0.0,0.0,15484.9808368,15484.9166985,15483.4888215,15475.5810789,15450.3084522,15389.6788465,15267.7802868,15050.768893,14698.1669449,14166.1387487,13413.3848965,12409.9029559,11147.9256718
66,63,44,28,2005,0.0,0.0,0.0,0.0,0.0,10514.4099266,10514.3663763,10513.3968378,10508.0274255,10490.8671358,10449.6992109,10366.9292391,10219.5769901,9980.15780952,9618.90695578,9107.78184303,8426.4106106
66,63,44,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,13678.2374408,13678.180786,13676.9195096,13669.9344198,13647.6105312,13594.055015,13486.3792315,13294.6881081,12983.2267496,12513.2740858,11848.349406
66,63,44,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20257.280657,20257.1967521,20255.3288191,20244.9839977,20211.922627,20132.6076475,19973.1412999,19689.2493948,19227.9794264,18531.9860246
66,63,44,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21432.9391748,21432.8504003,21430.8740594,21419.9288624,21384.9487306,21301.0305996,21132.3094081,20831.9414546,20343.9010634
66,63,44,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26210.6658079,26210.5572442,26208.140347,26194.7552998,26151.9775671,26049.3528142,25843.0211147,25475.6965969
66,63,44,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22275.1037611,22275.0114984,22272.9575011,22261.5822344,22225.2276281,22138.0121016,21962.6613475
66,63,44,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15080.8379073,15080.775443,15079.3848322,15071.683474,15047.0704382,14988.0232063
66,63,44,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12012.2747857,12012.2250313,12011.117374,12004.9830444,11985.3781292
66,63,44,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9607.51075198,9607.470958,9606.58504511,9601.67876058
66,63,44,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.97599803,8536.94063817,8536.15343978
66,63,44,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12158.3963669,12158.3460072
66,63,44,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11975.851041
66,63,44,29,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,29,2001,0.0,13459.4863408,13459.4305921,13458.1894868,13451.316107,13429.3492362,13376.650214,13270.6964503,13082.0709737,12775.590704,12313.153823,11658.8630429,10786.6403638,9689.73451689,8390.21597479,6945.0813335,5444.77753088
66,63,44,29,2002,0.0,0.0,12391.1494294,12391.0981056,12389.9555122,12383.627702,12363.4044355,12314.8883597,12217.3445988,12043.6911318,11761.5375099,11335.8062191,10733.4492924,9930.45865227,8920.61890696,7724.24870131,6393.82056814
66,63,44,29,2003,0.0,0.0,0.0,10766.1305988,10766.0860058,10765.0932561,10759.5952971,10742.0241808,10699.8706735,10615.1191437,10464.239202,10219.0881965,9849.18880151,9325.82707654,8628.14344752,7750.73763106,6711.26361358
66,63,44,29,2004,0.0,0.0,0.0,0.0,6525.44962195,6525.42259377,6524.82087913,6521.48851621,6510.83850289,6485.28887894,6433.92020634,6342.4705021,6193.88224921,5969.68286347,5652.46856451,5229.59617489,4697.79253377
66,63,44,29,2005,0.0,0.0,0.0,0.0,0.0,4388.90686767,4388.88868897,4388.48398589,4386.24269505,4379.07967651,4361.89543228,4327.34573333,4265.83821152,4165.90026986,4015.10756119,3801.75459766,3517.33779231
66,63,44,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,5747.03210453,5747.00830052,5746.47836411,5743.54351704,5734.16393831,5711.66211582,5666.42118566,5585.88046944,5455.01723254,5257.56247581,4978.18850686
66,63,44,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572.54821867,8572.51271147,8571.72223295,8567.34447456,8553.35344589,8519.78865022,8452.30511294,8332.16672485,8136.96485579,7842.43188777
66,63,44,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9077.0116423,9076.97404563,9076.13705031,9071.50167669,9056.68732665,9021.14736428,8949.69266517,8822.48456793,8615.79577566
66,63,44,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11130.133127,11130.0870264,11129.0607118,11123.376867,11105.2116718,11061.6329558,10974.0159796,10818.0347918
66,63,44,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9441.30281844,9441.26371289,9440.39312612,9435.57171928,9420.16281927,9383.196518,9308.87410016
66,63,44,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6354.73278832,6354.70646724,6354.12049447,6350.87531182,6340.50392092,6315.62271848
66,63,44,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5043.72206961,5043.70117868,5043.23609481,5040.66040832,5032.42868325
66,63,44,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.2863972,4021.26974117,4020.89893654,4018.84537909
66,63,44,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.46883668,3575.45402721,3575.12433162
66,63,44,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148.303516,5148.28219191
66,63,44,29,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088.27981544
66,63,44,30,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,44,30,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,28,1999,533.447888065,493.94194042,454.499906183,415.235836126,376.322811146,337.990180458,300.517405415,264.223996499,229.45531436,196.564476247,165.89120399,137.739086534,112.35329472,89.9011456426,70.4579424701,54.000130627,40.4070084441
66,63,45,28,2000,39.5146587522,39.5059428667,39.442029466,39.2640653082,38.9130202731,38.3326260515,37.4727705101,36.2934045272,34.7686779328,32.8908341353,30.6732685465,28.1521140508,25.3857887438,22.4521463619,19.4432008209,16.4578098524,13.5931205388
66,63,45,28,2001,0.0,12725.1490417,12722.3422114,12701.7597851,12644.4488908,12531.3996951,12344.4917676,12067.5871893,11687.7886947,11196.7715944,10592.0379853,9877.90167436,9065.99875712,8175.14197281,7230.40303986,6261.41376659,5300.00991748
66,63,45,28,2002,0.0,0.0,11724.8590223,11722.2728294,11703.3083328,11650.502495,11546.3397949,11374.124201,11118.9863529,10769.0428048,10316.6232488,9759.42613551,9101.42617491,8353.34478009,7532.51587107,6662.04034536,5769.2207339
66,63,45,28,2003,0.0,0.0,0.0,10188.5587716,10186.3114458,10169.8318542,10123.9451291,10033.4307964,9883.78049382,9662.07318327,9357.98249871,8964.84316744,8480.6552104,7908.87253417,7258.81173236,6545.53547334,5789.11775983
66,63,45,28,2004,0.0,0.0,0.0,0.0,6180.50414965,6179.14089439,6169.1441729,6141.30872522,6086.40162582,5995.62192512,5861.13156357,5676.66644147,5438.18332303,5144.46899652,4797.61864385,4403.28382445,3970.60173687
66,63,45,28,2005,0.0,0.0,0.0,0.0,0.0,4101.54760462,4100.64291202,4094.00882068,4075.53647425,4039.09865679,3978.85482312,3889.60342762,3767.18744644,3608.92368033,3414.00700959,3183.82785289,2922.13673599
66,63,45,28,2006,0.0,0.0,0.0,0.0,0.0,0.0,5253.96079157,5252.80190719,5244.30383301,5220.6413053,5173.96554221,5096.79497868,4982.46658906,4825.65534917,4622.92416035,4373.24168817,4078.38901768
66,63,45,28,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7757.51558036,7755.8044782,7743.25700298,7708.31908953,7639.40194802,7525.45898714,7356.65219567,7125.11913234,6825.78489323,6457.12670469
66,63,45,28,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092.53756268,8090.75256356,8077.66320351,8041.21643469,7969.32298497,7850.4591965,7674.36218624,7432.82995951,7120.56844373
66,63,45,28,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9892.94330337,9890.7611825,9874.75973723,9830.20439045,9742.31628161,9597.00800087,9381.73340685,9086.46574742
66,63,45,28,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8241.19630353,8239.37851423,8226.04870454,8188.93241387,8115.7182919,7994.67099289,7815.3391061
66,63,45,28,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.38497891,5346.20548763,5337.55630351,5313.47301659,5265.96728057,5187.42449568
66,63,45,28,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.84213886,4190.91752968,4184.1373905,4165.25838003,4128.01839322
66,63,45,28,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394.06316653,3393.31452623,3387.82476304,3372.53874989
66,63,45,28,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213.74283058,3213.03396416,3207.835862
66,63,45,28,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.71890763,4965.62338119
66,63,45,28,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5193.73244008
66,63,45,29,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,63,45,29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
